trade_date,pr,tr,dy,dy_pct_expanding,dy_realized
20121210,2254.457,2736.906,0.03250119639962976,0.8277711561382598,0.030423309904989315
20121211,2245.709,2726.285,0.03262771742609374,0.8397855866587254,0.030423233559203622
20121212,2252.039,2733.971,0.03253648246841285,0.8303571428571429,0.030423726842784715
20121213,2227.787,2704.79,0.03298699260584482,0.8602022605591909,0.030522987691768533
20121214,2341.72,2843.117,0.031382058186460046,0.7824019024970273,0.030522987691768533
20121217,2356.291,2860.809,0.031188238956599144,0.7789661319073083,0.03052324832837905
20121218,2359.989,2865.298,0.03113926360433287,0.7761282660332541,0.030523146874084306
20121219,2364.719,2871.041,0.0310770599253563,0.7750741839762612,0.030523231633377668
20121220,2375.138,2883.691,0.03094078122564369,0.7704626334519573,0.030523279867342934
20121221,2356.816,2861.446,0.031181291517735427,0.7788974510966212,0.03052325540295553
20121224,2371.53,2879.311,0.03098777496240269,0.7719194312796208,0.030523204232179912
20121225,2444.262,2967.616,0.030065676830627917,0.7448194197750148,0.030523183905661666
20121226,2448.067,2972.235,0.030018821235442538,0.742603550295858,0.030523052687637664
20121227,2434.654,2955.951,0.030184504044747797,0.7492607924305145,0.030523364818438203
20121228,2480.315,3011.388,0.029628826786340202,0.7358156028368794,0.030523364818438203
20121231,2530.559,3072.39,0.029040549345247985,0.713526284701713,0.030523364818438203
20130104,2533.882,3076.424,0.029002185873708824,0.7125147579693034,0.030523055154450196
20130107,2557.825,3105.495,0.028731171081275306,0.7044247787610619,0.030523534966628407
20130108,2539.622,3083.394,0.02893710468367458,0.7104952830188679,0.030523534966628407
20130109,2536.052,3079.059,0.028977814704308894,0.7118444313494402,0.03052350718453467
20130110,2539.103,3082.763,0.02894283552124882,0.7102473498233216,0.030523328518567094
20130111,2488.882,3021.79,0.02952720164565424,0.7310182460270748,0.030523692960082505
20130114,2589.423,3143.857,0.028380732188691932,0.6947058823529412,0.030523692960082505
20130115,2595.637,3151.402,0.028312943749117882,0.6931216931216931,0.03052385323285378
20130116,2563.553,3112.448,0.02866729276676905,0.700352526439483,0.03052385323285378
20130117,2545.128,3090.078,0.028874193155746825,0.7075748678802114,0.03052313891560221
20130118,2585.712,3139.352,0.028420604908615654,0.6948356807511737,0.03052269317743317
20130121,2610.977,3170.027,0.028145714672128657,0.6844574780058651,0.030522817306198213
20130122,2604.441,3162.092,0.028216463758481213,0.6869871043376319,0.030522934813717706
20130123,2617.532,3177.985,0.028075345435166623,0.6813122437024018,0.030522934813717706
20130124,2602.12,3159.273,0.02824140360017937,0.6873536299765808,0.03052268237233169
20130125,2590.988,3145.758,0.028362908835359833,0.6939730836746636,0.030522855506278868
20130128,2691.189,3267.414,0.027307007586346858,0.643859649122807,0.030522994125718128
20130129,2725.57,3309.155,0.026962279877710545,0.6212741087083576,0.03052268545326764
20130130,2737.058,3323.104,0.026849489347003447,0.6133177570093458,0.03052307267114851
20130131,2747.543,3335.834,0.026746876696802858,0.6059544658493871,0.030522903765808795
20130201,2827.135,3432.468,0.025993914304422924,0.5682613768961493,0.03052294425459312
20130204,2838.89,3446.739,0.02588614813187421,0.5597667638483965,0.030522787896472447
20130205,2846.054,3455.437,0.025821011455303317,0.5553613053613053,0.030522811745893108
20130206,2849.304,3459.383,0.02579151351986935,0.5544554455445545,0.030522753362774546
20130207,2802.762,3402.875,0.026219801266828154,0.580908032596042,0.030522753362774546
20130208,2792.694,3390.652,0.026314284921047978,0.5846422338568935,0.030522683421633667
20130218,2770.001,3363.101,0.026530134355976304,0.5959302325581395,0.030522963590845942
20130219,2736.572,3322.514,0.02685405735881639,0.6165020337013364,0.030522786822974934
20130220,2736.205,3322.067,0.02685765922309582,0.6173054587688734,0.030522786822974934
20130221,2628.509,3191.312,0.027958175212320212,0.6790481717933836,0.03052288629332378
20130222,2600.307,3157.072,0.028261225727147603,0.6902552204176334,0.030522699664805586
20130225,2620.091,3181.093,0.028048126161675856,0.6811594202898551,0.03052300638655514
20130226,2588.941,3143.272,0.0283854816558834,0.697566628041715,0.03052288328641306
20130227,2624.575,3186.537,0.028000475614382556,0.679212507237985,0.030523280257830798
20130228,2712.248,3292.981,0.02709533016932003,0.6336805555555556,0.030523242561774522
20130301,2704.466,3283.533,0.027173050938770524,0.637941006362059,0.03052296973161761
20130304,2575.145,3126.522,0.028537652202176172,0.7023121387283237,0.03052296973161761
20130305,2685.241,3260.192,0.027367837628513893,0.6510687463893703,0.030523217972451944
20130306,2712.165,3292.881,0.027096194230308367,0.6327944572748267,0.030523259375039302
20130307,2673.226,3245.605,0.027490897507581716,0.65666474321985,0.030523270408263192
20130308,2667.832,3239.056,0.027546324331406486,0.6591695501730104,0.03052310846099715
20130311,2638.263,3203.156,0.02785511267349951,0.6737752161383286,0.03052316611204864
20130312,2592.094,3147.101,0.028351253128676986,0.6964285714285714,0.03052316611204864
20130313,2567.676,3117.454,0.02862047742757256,0.7040875071963155,0.03052277405775028
20130314,2577.333,3129.179,0.028513321847520152,0.7025316455696202,0.030522859347710485
20130315,2589.293,3143.7,0.02838155104004889,0.6975273145485912,0.03052279343848996
20130318,2555.556,3102.74,0.02875642304664804,0.7114942528735633,0.03052299426334648
20130319,2586.034,3139.743,0.028417074810995355,0.6984491671453188,0.030522547116208276
20130320,2680.098,3253.948,0.02741986023318036,0.6498277841561424,0.030522697432208368
20130321,2679.444,3253.153,0.027426552886056294,0.6500286861732645,0.030522697432208368
20130322,2680.529,3254.472,0.027415867265612015,0.6490825688073395,0.030523124181900174
20130325,2672.025,3244.146,0.02750312114056706,0.6550143266475644,0.030523124181900174
20130326,2620.309,3181.357,0.028045995430858596,0.6792668957617412,0.03052318198499715
20130327,2629.942,3193.053,0.027943402153818204,0.6754436176302232,0.030523320190129377
20130328,2519.016,3058.375,0.029173693402452038,0.7265446224256293,0.03052311179410716
20130329,2522.285,3062.345,0.029136082109763997,0.7249857061177816,0.030523321978648932
20130401,2515.214,3053.76,0.02921799534862618,0.728,0.030523325292666437
20130402,2509.638,3046.99,0.02928291289532572,0.73043974871502,0.030523325292666437
20130403,2515.17,3053.706,0.02921814394181229,0.7277397260273972,0.03052295957053608
20130408,2497.337,3032.055,0.029426889091359053,0.7347404449515117,0.03052306678683725
20130409,2512.941,3051.0,0.029243682026810183,0.7280501710376283,0.03052257637567113
20130410,2503.299,3039.294,0.029356484696104086,0.7333333333333333,0.030522745663818407
20130411,2500.001,3035.289,0.02939521175522436,0.7334851936218679,0.030522745663818407
20130412,2483.286,3014.996,0.029593380778609492,0.7433124644280023,0.03052306495085344
20130415,2461.53,2988.58,0.029854643712865832,0.7485779294653014,0.030522760870143273
20130416,2466.086,2994.112,0.0297996530443463,0.7470153496304719,0.030522930544850446
20130417,2446.399,2970.211,0.03003966269917535,0.7534090909090909,0.030523145174539135
20130418,2458.149,2984.476,0.02989594612221798,0.7484383872799546,0.03052301675320579
20130419,2546.202,3091.382,0.028862081666884244,0.7088535754824064,0.03052301675320579
20130422,2551.28,3097.814,0.02889074351064223,0.7101531480431084,0.03061175319926801
20130423,2474.715,3004.848,0.029784830829975472,0.7454648526077098,0.030611999543249002
20130424,2520.552,3060.504,0.029243079509953904,0.7246458923512747,0.030611893428825088
20130425,2496.104,3030.819,0.029529580382804704,0.7378255945639864,0.03061197648825109
20130426,2474.5,3004.992,0.029922188599064575,0.7504244482173175,0.03075089855808688
20130502,2481.071,3012.972,0.029843035992348985,0.747737556561086,0.0307509963807302
20130503,2523.522,3066.421,0.029715167902415168,0.7444884115319389,0.031142677933546192
20130506,2549.819,3098.375,0.02940870702408231,0.7305084745762712,0.031142677933546192
20130507,2547.792,3096.059,0.029479611873139393,0.7346132128740824,0.031191664996774282
20130508,2553.751,3103.301,0.028969065383319746,0.7104966139954854,0.03074458050115325
20130509,2539.818,3086.65,0.029218673418244825,0.7213761985335589,0.030838061283891216
20130510,2554.392,3104.465,0.029018823797620722,0.7119503945885005,0.030805486528036052
20130513,2547.477,3096.062,0.029097950468540534,0.7154929577464789,0.030805854023198576
20130514,2522.442,3065.635,0.029386420374322382,0.7291666666666666,0.030805536633503827
20130515,2536.504,3083.266,0.029398945784195003,0.7298818232976927,0.030986380479721465
20130516,2574.46,3129.403,0.028806646416395975,0.7013498312710911,0.030829009264847107
20130517,2606.193,3168.042,0.026613740501681995,0.5812254075323215,0.028984515949817213
20130520,2629.804,3197.299,0.026548687754365207,0.5769662921348314,0.02916344780234792
20130521,2623.323,3189.42,0.026522438292909584,0.5755193711398091,0.029068632811690254
20130522,2625.846,3192.584,0.026484539869993592,0.5735129068462402,0.029055689901209103
20130523,2579.435,3139.216,0.027936758026443187,0.6640493550196298,0.03005972901802445
20130524,2589.423,3152.043,0.02804176502209586,0.6681614349775785,0.03027888877575524
20130527,2591.84,3155.346,0.02805212912632228,0.6700280112044817,0.030315889049321587
20130528,2639.607,3213.744,0.02755092275880475,0.64501679731243,0.030319537502256466
20130529,2632.814,3205.515,0.027634927987231533,0.646894236149972,0.030332848731668527
20130530,2632.26,3205.269,0.027766757404969287,0.6577181208053692,0.030462400705511428
20130531,2613.037,3182.32,0.027994390876757713,0.6662940190050307,0.030483278497696054
20130603,2603.853,3180.896,0.031138268746195425,0.788268156424581,0.033620862199302826
20130604,2573.512,3144.953,0.03186203096825894,0.8051367950865438,0.03398950380179788
20130605,2557.732,3129.413,0.03299916252430242,0.8694196428571429,0.0349614432705212
20130606,2522.91,3088.778,0.0338119443886893,0.8996095928611266,0.03533275204348452
20130607,2489.33,3048.116,0.033674407068981005,0.8968784838350056,0.03474186632830789
20130613,2405.334,2958.758,0.03938852469710011,0.9894150417827298,0.039440843924370084
20130614,2413.09,2968.344,0.03927696972599251,0.9888641425389755,0.03945650239134513
20130617,2399.703,2952.506,0.03965819267103094,0.991652754590985,0.039628733200208544
20130618,2406.49,2964.076,0.04036119235861938,0.9972191323692993,0.04049484843294038
20130619,2378.691,2931.395,0.04136501099143626,1.0,0.04104852727127839
20130620,2300.602,2835.413,0.04258922436024057,1.0,0.04088498427988019
20130621,2294.817,2833.094,0.044038658089018745,1.0,0.042313028826490795
20130624,2147.479,2651.395,0.042179270294218425,0.9988901220865705,0.037944813382807974
20130625,2143.501,2646.483,0.04178516406415633,0.9983361064891847,0.03751884329460875
20130626,2126.246,2631.104,0.04024446549001128,0.9933481152993349,0.03619987846138151
20130627,2129.996,2641.167,0.042211532804876356,0.9988919667590028,0.038314271126976385
20130628,2182.977,2713.403,0.04270140948453109,0.9994462901439646,0.04000356075679923
20130701,2187.501,2721.598,0.04104455080157363,0.9961261759822911,0.03867894661106264
20130702,2188.531,2722.88,0.04040568960939504,0.9928097345132744,0.038114352130595996
20130703,2166.894,2703.142,0.04338878654716704,0.9994472084024323,0.04080389396607442
20130704,2178.009,2718.404,0.043642392349061546,0.9994475138121547,0.04130330337455379
20130705,2182.857,2725.148,0.04379958948695276,0.9994478188845941,0.04156796049818334
20130708,2127.632,2662.321,0.04684321769366357,1.0,0.04360580657892199
20130709,2137.565,2675.069,0.044443287078814474,0.9994484280198566,0.04158949028184433
20130710,2186.992,2737.012,0.04343688300063908,0.9972436604189636,0.041590480195140556
20130711,2309.521,2891.47,0.04133759825000308,0.9928374655647383,0.0418099951894122
20130712,2250.824,2817.983,0.041707868568534756,0.9933920704845814,0.04110782247778788
20130715,2276.716,2850.514,0.04127340840659834,0.9917446340121079,0.04114934517515434
20130716,2282.256,2857.809,0.04035907303038891,0.9867986798679867,0.04034598252474919
20130717,2249.85,2817.231,0.0408742332532199,0.9895547003848268,0.040281192559642465
20130718,2206.849,2764.707,0.04212487676776,0.993956043956044,0.040755601663047925
20130719,2158.992,2704.753,0.04257795704976023,0.9950576606260296,0.040297400686456264
20130722,2163.491,2713.365,0.04358730968374643,0.9972557628979144,0.041439536855229386
20130723,2215.465,2778.549,0.0425168267220678,0.9939659901261657,0.041391783810718064
20130724,2196.635,2754.933,0.042881289569639894,0.9956140350877193,0.041391783810718064
20130725,2189.697,2746.245,0.04281760555711663,0.9950684931506849,0.04119688284623124
20130726,2179.257,2733.152,0.04225744117876002,0.9923329682365827,0.040459544174498374
20130729,2130.956,2672.574,0.042417672777851155,0.9923371647509579,0.039708279155102
20130730,2154.577,2702.199,0.04172794508609144,0.9890590809628009,0.039491132232455595
20130731,2153.896,2703.338,0.04223432739990835,0.9912520503007107,0.04002380636597214
20130801,2198.352,2759.343,0.041401939199660426,0.987431693989071,0.040049949791397754
20130802,2193.627,2753.509,0.039513109553825324,0.9721463681048608,0.03813943757978544
20130805,2215.024,2780.368,0.03913150083229107,0.9672489082969432,0.03813953697749284
20130806,2219.651,2786.176,0.03887309340229061,0.9639934533551555,0.03796174047395384
20130807,2205.555,2768.482,0.039121408791203335,0.9667393675027263,0.03796161312514812
20130808,2195.759,2759.449,0.04023209784535722,0.9782016348773842,0.03894283487847239
20130809,2200.098,2764.903,0.040152981763458315,0.9776688453159041,0.0389430785542253
20130812,2277.054,2861.614,0.038795959547652845,0.9618943930321175,0.0389430785542253
20130813,2291.72,2880.046,0.03831591882223902,0.9532100108813928,0.03870013131677408
20130814,2281.626,2867.36,0.038485204904180934,0.955410549211528,0.0386998965567269
20130815,2261.879,2842.856,0.03893095811245955,0.9625,0.03881391019569014
20130816,2258.742,2839.478,0.036658808109171624,0.937533948940793,0.03642014258396964
20130819,2282.075,2868.888,0.03631094909112774,0.9326818675352877,0.03644808298028401
20130820,2271.931,2856.135,0.03647307473120237,0.9354313619099295,0.03644808298028401
20130821,2264.841,2847.222,0.03658715129888039,0.9365509761388287,0.0364479813850509
20130822,2258.253,2839.062,0.03673656192174702,0.9376693766937669,0.03649222005221486
20130823,2235.38,2810.306,0.03711246014971547,0.9387865655471289,0.03649222005221486
20130826,2283.494,2870.794,0.03633048791434134,0.9306984298863021,0.03649222005221486
20130827,2287.422,2875.732,0.03626810058199623,0.928030303030303,0.03649222005221486
20130828,2276.859,2862.453,0.03643661531082945,0.9313142239048134,0.036492486056410645
20130829,2270.207,2854.09,0.03654328559241679,0.9351351351351351,0.03649238822994971
20130830,2271.285,2855.446,0.03646745194418751,0.9330091842247433,0.036431139182539374
20130902,2278.916,2865.039,0.036345339884863645,0.9292656587473002,0.036431139182539374
20130903,2312.026,2906.665,0.035824894167143316,0.922288181327577,0.03643118652758437
20130904,2313.874,2908.988,0.03579628223562895,0.9217907227615966,0.03643118652758437
20130905,2309.524,2903.52,0.035863694831837045,0.9223719676549865,0.03643116695529436
20130906,2334.439,2934.843,0.03548093007299287,0.9137931034482759,0.036431168208378883
20130909,2452.795,3083.638,0.033737822642706965,0.8686052773290253,0.03639562054019141
20130910,2486.61,3131.907,0.03512044793068969,0.9058127018299247,0.038304038925492945
