trade_date,close
20141226,3433.282
20141229,3419.233
20141230,3383.051
20141231,3448.805
20150105,3582.306
20150106,3605.596
20150107,3596.046
20150108,3517.596
20150109,3499.416
20150112,3423.422
20150113,3451.444
20150114,3442.533
20150115,3532.47
20150116,3559.573
20150119,3294.75
20150120,3372.581
20150121,3493.485
20150122,3517.125
20150123,3502.09
20150126,3555.092
20150127,3550.807
20150128,3519.709
20150129,3497.688
20150130,3452.854
20150202,3373.148
20150203,3430.602
20150204,3406.78
20150205,3358.178
20150206,3280.883
20150209,3281.781
20150210,3342.439
20150211,3357.999
20150212,3365.303
20150213,3408.902
20150216,3435.294
20150217,3459.155
20150225,3449.994
20150226,3518.721
20150227,3522.465
20150302,3567.614
20150303,3514.876
20150304,3544.691
20150305,3520.051
20150306,3513.854
20150309,3581.555
20150310,3582.017
20150311,3593.485
20150312,3640.545
20150313,3669.452
20150316,3746.276
20150317,3804.431
20150318,3904.784
20150319,3926.79
20150320,3958.916
20150323,4040.16
20150324,4060.453
20150325,4050.846
20150326,4057.969
20150327,4095.962
20150330,4198.233
20150331,4167.372
20150401,4249.998
20150402,4326.28
20150403,4419.574
20150407,4556.684
20150408,4589.571
20150409,4553.795
20150410,4676.602
20150413,4779.299
20150414,4805.145
20150415,4687.281
20150416,4793.88
20150417,4842.848
20150420,4738.438
20150421,4832.083
20150422,4971.092
20150423,4990.335
20150424,4935.638
20150427,5014.772
20150428,4910.566
20150429,4948.894
20150430,4955.857
20150504,5038.727
20150505,4824.972
20150506,4723.29
20150507,4591.621
20150508,4712.642
20150511,4885.748
20150512,4963.807
20150513,4945.74
20150514,4958.943
20150515,4880.275
20150518,4881.529
20150519,5030.69
20150520,5099.421
20150521,5260.283
20150522,5385.92
20150525,5556.777
20150526,5680.533
20150527,5696.358
20150528,5355.662
20150529,5369.283
20150601,5674.199
20150602,5846.393
20150603,5863.527
20150604,5906.891
20150605,6018.419
20150608,6124.155
20150609,6085.037
20150610,6089.1295
20150611,6113.0913
20150612,6226.6159
20150615,6149.7335
20150616,5880.9475
20150617,6030.0649
20150618,5884.3229
20150619,5478.305
20150623,5524.2887
20150624,5674.4656
20150625,5482.0151
20150626,5056.8312
20150629,4864.3372
20150630,5118.2031
20150701,4829.2597
20150702,4579.4857
20150703,4274.7384
20150706,4330.5886
20150707,4179.8547
20150708,3971.3057
20150709,4232.975
20150710,4482.9142
20150713,4679.8138
20150714,4631.6334
20150715,4408.947
20150716,4441.6831
20150717,4623.906
20150720,4646.2237
20150721,4692.0051
20150722,4710.5736
20150723,4817.9105
20150724,4725.4508
20150727,4331.5092
20150728,4281.7504
20150729,4466.3851
20150730,4346.5165
20150731,4346.6303
20150803,4374.0421
20150804,4534.8199
20150805,4485.8266
20150806,4456.464
20150807,4556.8313
20150810,4767.9768
20150811,4781.9742
20150812,4710.5948
20150813,4826.2806
20150814,4811.5246
20150817,4882.9023
20150818,4527.8544
20150819,4601.6353
20150820,4438.6548
20150821,4199.1541
20150824,3836.1112
20150825,3520.7509
20150826,3476.7088
20150827,3649.974
20150828,3851.7739
20150831,3784.07
20150901,3680.8177
20150902,3685.1469
20150907,3608.9193
20150908,3731.1493
20150909,3818.8343
20150910,3758.2169
20150911,3767.508
