code,trade_date,fd_share
510050.SH,20190320,1680906.68
510050.SH,20190319,1647246.68
510050.SH,20190318,1621416.68
510050.SH,20190315,1648686.68
510050.SH,20190314,1695126.68
510050.SH,20190313,1669476.68
510050.SH,20190312,1643916.68
510050.SH,20190311,1696206.68
510050.SH,20190308,1704396.68
510050.SH,20190307,1673436.68
510050.SH,20190306,1687386.68
510050.SH,20190305,1702146.68
510050.SH,20190304,1662546.68
510050.SH,20190301,1663356.68
510050.SH,20190228,1650756.68
510050.SH,20190227,1650306.68
510050.SH,20190226,1622766.68
510050.SH,20190225,1532496.68
510050.SH,20190222,1562106.68
510050.SH,20190221,1556166.68
510050.SH,20190220,1613946.68
510050.SH,20190219,1634106.68
510050.SH,20190218,1685226.68
510050.SH,20190215,1726896.68
510050.SH,20190214,1713846.68
510050.SH,20190213,1683156.68
510050.SH,20190212,1692246.68
510050.SH,20190211,1705296.68
510050.SH,20190201,1726896.68
510050.SH,20190131,1740216.68
510050.SH,20190130,1765056.68
510050.SH,20190129,1749936.68
510050.SH,20190128,1735806.68
510050.SH,20190125,1742736.68
510050.SH,20190124,1797366.68
510050.SH,20190123,1800696.68
510050.SH,20190122,1790976.68
510050.SH,20190121,1754526.68
510050.SH,20190118,1761276.68
510050.SH,20190117,1788636.68
510050.SH,20190116,1798176.68
510050.SH,20190115,1822116.68
510050.SH,20190114,1871886.68
510050.SH,20190111,1884306.68
510050.SH,20190110,1893666.68
510050.SH,20190109,1915176.68
510050.SH,20190108,1943796.68
510050.SH,20190107,1942536.68
510050.SH,20190104,1943436.68
510050.SH,20190103,1975206.68
510050.SH,20190102,1973406.68
510050.SH,20181231,2000316.6757
510050.SH,20181228,2000316.68
510050.SH,20181227,2008866.68
510050.SH,20181226,2000496.68
510050.SH,20181225,2021646.68
510050.SH,20181224,2089326.68
510050.SH,20181221,2118216.68
510050.SH,20181220,2124426.68
510050.SH,20181219,2123256.68
510050.SH,20181218,2107056.68
510050.SH,20181217,2084106.68
510050.SH,20181214,2015076.68
510050.SH,20181213,2005536.68
510050.SH,20181212,2028396.68
510050.SH,20181211,2016066.68
510050.SH,20181210,1985466.68
510050.SH,20181207,1953606.68
510050.SH,20181206,1932726.68
510050.SH,20181205,1880976.68
510050.SH,20181204,1853256.68
510050.SH,20181203,1856316.68
510050.SH,20181130,1864596.68
510050.SH,20181129,1839306.68
510050.SH,20181128,1852446.68
510050.SH,20181127,1885026.68
510050.SH,20181126,1901496.68
510050.SH,20181123,1926786.68
510050.SH,20181122,1907796.68
510050.SH,20181121,1919046.68
510050.SH,20181120,1883856.68
510050.SH,20181119,1867206.68
510050.SH,20181116,1895196.68
510050.SH,20181115,1922196.68
510050.SH,20181114,1915356.68
510050.SH,20181113,1934166.68
510050.SH,20181112,1958556.68
510050.SH,20181109,1933356.68
510050.SH,20181108,1861536.68
510050.SH,20181107,1861806.68
510050.SH,20181106,1864416.68
510050.SH,20181105,1831476.68
510050.SH,20181102,1810776.68
510050.SH,20181101,1886916.68
510050.SH,20181031,1923096.68
510050.SH,20181030,1985646.68
510050.SH,20181029,1962516.68
510050.SH,20181026,1883676.68
510050.SH,20181025,1867296.68
510050.SH,20181024,1850646.68
510050.SH,20181023,1883586.68
510050.SH,20181022,1790346.68
510050.SH,20181019,1881156.68
510050.SH,20181018,1887456.68
510050.SH,20181017,1856586.68
510050.SH,20181016,1793496.68
510050.SH,20181015,1764426.68
510050.SH,20181012,1751196.68
510050.SH,20181011,1741386.68
510050.SH,20181010,1697466.68
510050.SH,20181009,1667496.68
510050.SH,20181008,1642386.68
510050.SH,20180930,1551846.6757
510050.SH,20180928,1551846.68
510050.SH,20180927,1527816.68
510050.SH,20180926,1509996.68
510050.SH,20180925,1515216.68
510050.SH,20180921,1495596.68
510050.SH,20180920,1472556.68
510050.SH,20180919,1480476.68
510050.SH,20180918,1551306.68
510050.SH,20180917,1539696.68
510050.SH,20180914,1548426.68
510050.SH,20180913,1562286.68
510050.SH,20180912,1527816.68
510050.SH,20180911,1494786.68
510050.SH,20180910,1441686.68
510050.SH,20180907,1403616.68
510050.SH,20180906,1403256.68
510050.SH,20180905,1390836.68
510050.SH,20180904,1404426.68
510050.SH,20180903,1394256.68
510050.SH,20180831,1385256.68
510050.SH,20180830,1357986.68
510050.SH,20180829,1362396.68
510050.SH,20180828,1355016.68
510050.SH,20180827,1350066.68
510050.SH,20180824,1358706.68
510050.SH,20180823,1358346.68
510050.SH,20180822,1343136.68
510050.SH,20180821,1378146.68
510050.SH,20180820,1397946.68
510050.SH,20180817,1378416.68
510050.SH,20180816,1391916.68
510050.SH,20180815,1374726.68
510050.SH,20180814,1370676.68
510050.SH,20180813,1362216.68
510050.SH,20180810,1341606.68
510050.SH,20180809,1369686.68
510050.SH,20180808,1359966.68
510050.SH,20180807,1374006.68
510050.SH,20180806,1382196.68
510050.SH,20180803,1360056.68
510050.SH,20180802,1358526.68
510050.SH,20180801,1332516.68
510050.SH,20180731,1337826.68
510050.SH,20180730,1317216.68
510050.SH,20180727,1300836.68
510050.SH,20180726,1285626.68
510050.SH,20180725,1289800.0
510050.SH,20180724,1287700.0
510050.SH,20180723,1316900.0
510050.SH,20180720,1340400.0
510050.SH,20180719,1351900.0
510050.SH,20180718,1353900.0
510050.SH,20180717,1366800.0
510050.SH,20180716,1356100.0
510050.SH,20180713,1360000.0
510050.SH,20180712,1376700.0
510050.SH,20180711,1371700.0
510050.SH,20180710,1371800.0
510050.SH,20180709,1371700.0
510050.SH,20180706,1366100.0
510050.SH,20180705,1346500.0
510050.SH,20180704,1347700.0
510050.SH,20180703,1358900.0
510050.SH,20180702,1333300.0
510050.SH,20180630,1361946.6757
510050.SH,20180629,1361900.0
510050.SH,20180628,1362800.0
510050.SH,20180627,1356700.0
510050.SH,20180626,1353900.0
510050.SH,20180625,1343600.0
510050.SH,20180622,1344000.0
510050.SH,20180621,1321300.0
510050.SH,20180620,1349700.0
510050.SH,20180619,1348300.0
510050.SH,20180615,1349800.0
510050.SH,20180614,1353000.0
510050.SH,20180613,1331200.0
510050.SH,20180612,1333100.0
510050.SH,20180611,1330300.0
510050.SH,20180608,1320300.0
510050.SH,20180607,1332500.0
510050.SH,20180606,1346100.0
510050.SH,20180605,1339400.0
510050.SH,20180604,1350500.0
510050.SH,20180601,1364800.0
510050.SH,20180531,1380900.0
510050.SH,20180530,1399600.0
510050.SH,20180529,1409600.0
510050.SH,20180528,1425500.0
510050.SH,20180525,1402900.0
510050.SH,20180524,1405500.0
510050.SH,20180523,1403700.0
510050.SH,20180522,1428600.0
510050.SH,20180521,1412800.0
510050.SH,20180518,1400300.0
510050.SH,20180517,1383000.0
510050.SH,20180516,1381100.0
510050.SH,20180515,1414500.0
510050.SH,20180514,1422100.0
510050.SH,20180511,1427300.0
510050.SH,20180510,1426200.0
510050.SH,20180509,1399500.0
510050.SH,20180508,1395400.0
510050.SH,20180507,1426300.0
510050.SH,20180504,1440800.0
510050.SH,20180503,1457300.0
510050.SH,20180502,1447000.0
510050.SH,20180427,1426800.0
510050.SH,20180426,1371000.0
510050.SH,20180425,1356500.0
510050.SH,20180424,1328800.0
510050.SH,20180423,1311700.0
510050.SH,20180420,1295500.0
510050.SH,20180419,1331700.0
510050.SH,20180418,1340600.0
510050.SH,20180417,1301100.0
510050.SH,20180416,1293500.0
510050.SH,20180413,1282700.0
510050.SH,20180412,1286000.0
510050.SH,20180411,1263400.0
510050.SH,20180410,1265700.0
510050.SH,20180409,1261800.0
510050.SH,20180404,1244400.0
510050.SH,20180403,1247700.0
510050.SH,20180402,1232700.0
510050.SH,20180331,1237746.6757
510050.SH,20180330,1237700.0
510050.SH,20180329,1232500.0
510050.SH,20180328,1223300.0
510050.SH,20180327,1234300.0
510050.SH,20180326,1224400.0
510050.SH,20180323,1192300.0
510050.SH,20180322,1214400.0
510050.SH,20180321,1219000.0
510050.SH,20180320,1237700.0
510050.SH,20180319,1244200.0
510050.SH,20180316,1252200.0
510050.SH,20180315,1250100.0
510050.SH,20180314,1245900.0
510050.SH,20180313,1257900.0
510050.SH,20180312,1277100.0
510050.SH,20180309,1252100.0
510050.SH,20180308,1238500.0
510050.SH,20180307,1233500.0
510050.SH,20180306,1240400.0
510050.SH,20180305,1224600.0
510050.SH,20180302,1225300.0
510050.SH,20180301,1218200.0
510050.SH,20180228,1211100.0
510050.SH,20180227,1231000.0
510050.SH,20180226,1235200.0
510050.SH,20180223,1223300.0
510050.SH,20180222,1216900.0
510050.SH,20180214,1230100.0
510050.SH,20180213,1228000.0
510050.SH,20180212,1257600.0
510050.SH,20180209,1290700.0
510050.SH,20180208,1362200.0
510050.SH,20180207,1341800.0
510050.SH,20180206,1361700.0
510050.SH,20180205,1323600.0
510050.SH,20180202,1311000.0
510050.SH,20180201,1269900.0
510050.SH,20180131,1284900.0
510050.SH,20180130,1277800.0
510050.SH,20180129,1280000.0
510050.SH,20180126,1266400.0
510050.SH,20180125,1244000.0
510050.SH,20180124,1244900.0
510050.SH,20180123,1254700.0
510050.SH,20180122,1235100.0
510050.SH,20180119,1244900.0
510050.SH,20180118,1245700.0
510050.SH,20180117,1238000.0
510050.SH,20180116,1249900.0
510050.SH,20180115,1231600.0
510050.SH,20180112,1256200.0
510050.SH,20180111,1253500.0
510050.SH,20180110,1253500.0
510050.SH,20180109,1275500.0
510050.SH,20180108,1283700.0
510050.SH,20180105,1285300.0
510050.SH,20180104,1303200.0
510050.SH,20180103,1318900.0
510050.SH,20180102,1320100.0
510050.SH,20251231,5666466.68
510050.SH,20251230,5725146.68
510050.SH,20251229,5746656.68
510050.SH,20251226,5765106.68
510050.SH,20251225,5721906.68
510050.SH,20251224,5727126.68
510050.SH,20251223,5709306.68
510050.SH,20251222,5750886.68
510050.SH,20251219,5748546.68
510050.SH,20251218,5711016.68
510050.SH,20251217,5716236.68
510050.SH,20251216,5716776.68
510050.SH,20251215,5750256.68
510050.SH,20251212,5762496.68
510050.SH,20251211,5734146.68
510050.SH,20251210,5714706.68
510050.SH,20251209,5742066.68
510050.SH,20251208,5754756.68
510050.SH,20251205,5753316.68
510050.SH,20251204,5736486.68
510050.SH,20251203,5722446.68
510050.SH,20251202,5739546.68
510050.SH,20251201,5745846.68
510050.SH,20251128,5795076.68
510050.SH,20251127,5781666.68
510050.SH,20251126,5760516.68
510050.SH,20251125,5761686.68
510050.SH,20251124,5769156.68
510050.SH,20251121,5719746.68
510050.SH,20251120,5703186.68
510050.SH,20251119,5697516.68
510050.SH,20251118,5734866.68
510050.SH,20251117,5746656.68
510050.SH,20251114,5709936.68
510050.SH,20251113,5713176.68
510050.SH,20251112,5703186.68
510050.SH,20251111,5729376.68
510050.SH,20251110,5738106.68
510050.SH,20251107,5739006.68
510050.SH,20251106,5742066.68
510050.SH,20251105,5773026.68
510050.SH,20251104,5764746.68
510050.SH,20251103,5824146.68
510050.SH,20251031,5862126.68
510050.SH,20251030,5813706.68
510050.SH,20251029,5854206.68
510050.SH,20251028,5852316.68
510050.SH,20251027,5807586.68
510050.SH,20251024,5791026.68
510050.SH,20251023,5780496.68
510050.SH,20251022,5778336.68
510050.SH,20251021,5813976.68
510050.SH,20251020,5811996.68
510050.SH,20251017,5763756.68
510050.SH,20251016,5786436.68
510050.SH,20251015,5777256.68
510050.SH,20251014,5773386.68
510050.SH,20251013,5774376.68
510050.SH,20251010,5784726.68
510050.SH,20251009,5784636.68
510050.SH,20250930,5772396.68
510050.SH,20250929,5803716.68
510050.SH,20250926,5781216.68
510050.SH,20250925,5773476.68
510050.SH,20250924,5776176.68
510050.SH,20250923,5796426.68
510050.SH,20250922,5805876.68
510050.SH,20250919,5798226.68
510050.SH,20250918,5787606.68
510050.SH,20250917,5831076.68
510050.SH,20250916,5824056.68
510050.SH,20250915,5809206.68
510050.SH,20250912,5816496.68
510050.SH,20250911,5832876.68
510050.SH,20250910,5770416.68
510050.SH,20250909,5784636.68
510050.SH,20250908,5830806.68
510050.SH,20250905,5833866.68
510050.SH,20250904,5833506.68
510050.SH,20250903,5812536.68
510050.SH,20250902,5831346.68
510050.SH,20250901,5834586.68
510050.SH,20250829,5877156.68
510050.SH,20250828,5949426.68
510050.SH,20250827,5979666.68
510050.SH,20250826,5973366.68
510050.SH,20250825,5965536.68
510050.SH,20250822,5960046.68
510050.SH,20250821,5941326.68
510050.SH,20250820,5949516.68
510050.SH,20250819,5940696.68
510050.SH,20250818,5913606.68
510050.SH,20250815,5890926.68
510050.SH,20250814,5807316.68
510050.SH,20250813,5839446.68
510050.SH,20250812,5811096.68
510050.SH,20250811,5812896.68
510050.SH,20250808,5747376.68
510050.SH,20250807,5754396.68
510050.SH,20250806,5767356.68
510050.SH,20250805,5773746.68
510050.SH,20250804,5816856.68
510050.SH,20250801,5824416.68
510050.SH,20250731,5785086.68
510050.SH,20250730,5775456.68
510050.SH,20250729,5780676.68
510050.SH,20250728,5780676.68
510050.SH,20250725,5810916.68
510050.SH,20250724,5823426.68
510050.SH,20250723,5806056.68
510050.SH,20250722,5821716.68
510050.SH,20250721,5833776.68
510050.SH,20250718,5835846.68
510050.SH,20250717,5843406.68
510050.SH,20250716,5834766.68
510050.SH,20250715,5830806.68
510050.SH,20250714,5856816.68
510050.SH,20250711,5880936.68
510050.SH,20250710,5863296.68
510050.SH,20250709,5863836.68
510050.SH,20250708,5865636.68
510050.SH,20250707,5841156.68
510050.SH,20250704,5850336.68
510050.SH,20250703,5849706.68
510050.SH,20250702,5845206.68
510050.SH,20250701,5868336.68
510050.SH,20250630,5895246.6757
510050.SH,20250627,5947986.68
510050.SH,20250626,5944566.68
510050.SH,20250625,5969946.68
510050.SH,20250624,5998566.68
510050.SH,20250623,5976426.68
510050.SH,20250620,5938356.68
510050.SH,20250619,5978946.68
510050.SH,20250618,5963196.68
510050.SH,20250617,5961126.68
510050.SH,20250616,5953746.68
510050.SH,20250613,5922156.68
510050.SH,20250612,5945286.68
510050.SH,20250611,5951766.68
510050.SH,20250610,5943936.68
510050.SH,20250609,5996946.68
510050.SH,20250606,5943126.68
510050.SH,20250605,5949426.68
510050.SH,20250604,5953746.68
510050.SH,20250603,5942406.68
510050.SH,20250530,5926656.68
510050.SH,20250529,5960856.68
510050.SH,20250528,5944296.68
510050.SH,20250527,5937816.68
510050.SH,20250526,5931786.68
510050.SH,20250523,5907306.68
510050.SH,20250522,5921706.68
510050.SH,20250521,5921706.68
510050.SH,20250520,5923506.68
510050.SH,20250519,5918376.68
510050.SH,20250516,5935926.68
510050.SH,20250515,5966796.68
510050.SH,20250514,6003966.68
510050.SH,20250513,6004776.68
510050.SH,20250512,6038526.68
510050.SH,20250509,6009546.68
510050.SH,20250508,6031236.68
510050.SH,20250507,5977596.68
510050.SH,20250506,6040956.68
510050.SH,20250430,6020436.68
510050.SH,20250429,5993526.68
510050.SH,20250428,5994606.68
510050.SH,20250425,6022776.68
510050.SH,20250424,6044916.68
510050.SH,20250423,6064266.68
510050.SH,20250422,6077676.68
510050.SH,20250421,6108186.68
510050.SH,20250418,6069846.68
510050.SH,20250417,6009816.68
510050.SH,20250416,5947176.68
510050.SH,20250415,5801646.68
510050.SH,20250414,5756466.68
510050.SH,20250411,5774736.68
510050.SH,20250410,5729106.68
510050.SH,20250409,5747286.68
510050.SH,20250408,5701566.68
510050.SH,20250407,5465046.68
510050.SH,20250403,5362536.68
510050.SH,20250402,5369016.68
510050.SH,20250401,5362896.68
510050.SH,20250331,5349036.6757
510050.SH,20250328,5341566.68
510050.SH,20250327,5345256.68
510050.SH,20250326,5335626.68
510050.SH,20250325,5304036.68
510050.SH,20250324,5301336.68
510050.SH,20250321,5322936.68
510050.SH,20250320,5331666.68
510050.SH,20250319,5320056.68
510050.SH,20250318,5296116.68
510050.SH,20250317,5298816.68
510050.SH,20250314,5310966.68
510050.SH,20250313,5257326.68
510050.SH,20250312,5252736.68
510050.SH,20250311,5251836.68
510050.SH,20250310,5245266.68
510050.SH,20250307,5316546.68
510050.SH,20250306,5337786.68
510050.SH,20250305,5273796.68
510050.SH,20250304,5288196.68
510050.SH,20250303,5306826.68
510050.SH,20250228,5288916.68
510050.SH,20250227,5324736.68
510050.SH,20250226,5309976.68
510050.SH,20250225,5329236.68
510050.SH,20250224,5362536.68
510050.SH,20250221,5420496.68
510050.SH,20250220,5412216.68
510050.SH,20250219,5407626.68
510050.SH,20250218,5401596.68
510050.SH,20250217,5438226.68
510050.SH,20250214,5490876.68
510050.SH,20250213,5449296.68
510050.SH,20250212,5477646.68
510050.SH,20250211,5466216.68
510050.SH,20250210,5520936.68
510050.SH,20250207,5539026.68
510050.SH,20250206,5512836.68
510050.SH,20250205,5471796.68
510050.SH,20250127,5456136.68
510050.SH,20250124,5500326.68
510050.SH,20250123,5484846.68
510050.SH,20250122,5498796.68
510050.SH,20250121,5515806.68
510050.SH,20250120,5522466.68
510050.SH,20250117,5521476.68
510050.SH,20250116,5510586.68
510050.SH,20250115,5533716.68
510050.SH,20250114,5562336.68
510050.SH,20250113,5578356.68
510050.SH,20250110,5547306.68
510050.SH,20250109,5562426.68
510050.SH,20250108,5553426.68
510050.SH,20250107,5565216.68
510050.SH,20250106,5575566.68
510050.SH,20250103,5541996.68
510050.SH,20250102,5555856.68
510050.SH,20241231,5533266.6757
510050.SH,20241230,5564946.68
510050.SH,20241227,5585016.68
510050.SH,20241226,5561526.68
510050.SH,20241225,5523456.68
510050.SH,20241224,5577906.68
510050.SH,20241223,5567466.68
510050.SH,20241220,5602206.68
510050.SH,20241219,5639016.68
510050.SH,20241218,5628576.68
510050.SH,20241217,5649366.68
510050.SH,20241216,5640546.68
510050.SH,20241213,5673666.68
510050.SH,20241212,5694276.68
510050.SH,20241211,5682126.68
510050.SH,20241210,5641356.68
510050.SH,20241209,5619126.68
510050.SH,20241206,5634876.68
510050.SH,20241205,5606166.68
510050.SH,20241204,5611656.68
510050.SH,20241203,5669796.68
510050.SH,20241202,5700576.68
510050.SH,20241129,5681586.68
510050.SH,20241128,5704896.68
510050.SH,20241127,5746296.68
510050.SH,20241126,5759436.68
510050.SH,20241125,5749266.68
510050.SH,20241122,5746836.68
510050.SH,20241121,5777796.68
510050.SH,20241120,5769066.68
510050.SH,20241119,5808576.68
510050.SH,20241118,5784366.68
510050.SH,20241115,5775276.68
510050.SH,20241114,5760516.68
510050.SH,20241113,5762046.68
510050.SH,20241112,5746566.68
510050.SH,20241111,5751516.68
510050.SH,20241108,5751606.68
510050.SH,20241107,5784006.68
510050.SH,20241106,5726316.68
510050.SH,20241105,5705256.68
510050.SH,20241104,5657286.68
510050.SH,20241101,5645406.68
510050.SH,20241031,5626056.68
510050.SH,20241030,5616606.68
510050.SH,20241029,5574486.68
510050.SH,20241028,5565576.68
510050.SH,20241025,5562066.68
510050.SH,20241024,5572956.68
510050.SH,20241023,5609316.68
510050.SH,20241022,5643156.68
510050.SH,20241021,5641176.68
510050.SH,20241018,5692116.68
510050.SH,20241017,5645496.68
510050.SH,20241016,5706876.68
510050.SH,20241015,5706246.68
510050.SH,20241014,5764926.68
510050.SH,20241011,5800656.68
510050.SH,20241010,5793726.68
510050.SH,20241009,5778066.68
510050.SH,20241008,5823876.68
510050.SH,20240930,5757186.6757
510050.SH,20240927,5587896.68
510050.SH,20240926,5564406.68
510050.SH,20240925,5456406.68
510050.SH,20240924,5477106.68
510050.SH,20240923,5543256.68
510050.SH,20240920,5542806.68
510050.SH,20240919,5500596.68
510050.SH,20240918,5507796.68
510050.SH,20240913,5522016.68
510050.SH,20240912,5523366.68
510050.SH,20240911,5516436.68
510050.SH,20240910,5491776.68
510050.SH,20240909,5499426.68
510050.SH,20240906,5466666.68
510050.SH,20240905,5477646.68
510050.SH,20240904,5477466.68
510050.SH,20240903,5479536.68
510050.SH,20240902,5436336.68
510050.SH,20240830,5433186.68
510050.SH,20240829,5398086.68
510050.SH,20240828,5385756.68
510050.SH,20240827,5339856.68
510050.SH,20240826,5327886.68
510050.SH,20240823,5335266.68
510050.SH,20240822,5311686.68
510050.SH,20240821,5317176.68
510050.SH,20240820,5261556.68
510050.SH,20240819,5270466.68
