trade_date,sse,chinext,D
20220714,3281.744,2819.1291,462.61490000000003
20220715,3228.0609,2760.4985,467.5623999999998
20220718,3278.1033,2800.3571,477.74620000000004
20220719,3279.4313,2750.866,528.5653000000002
20220720,3304.7243,2765.1623,539.5619999999999
20220721,3272.0012,2751.4148,520.5864000000001
20220722,3269.9739,2737.314,532.6599000000001
20220725,3250.388,2704.945,545.4429999999998
20220726,3277.4356,2713.458,563.9775999999997
20220727,3275.7553,2714.2487,561.5065999999997
20220728,3282.5758,2705.9006,576.6752000000001
20220729,3253.2382,2670.4507,582.7874999999999
20220801,3259.9585,2733.7356,526.2229000000002
20220802,3186.2664,2678.6206,507.6457999999998
20220803,3163.6741,2628.8176,534.8565000000003
20220804,3189.0391,2640.7763,548.2628
20220805,3227.0267,2683.602,543.4247
20220808,3236.9337,2675.6859,561.2478000000001
20220809,3247.4318,2694.8004,552.6313999999998
20220810,3230.02,2658.5847,571.4353000000001
20220811,3281.6654,2721.4925,560.1729
20220812,3276.8877,2690.8312,586.0565000000001
20220815,3276.087,2718.593,557.4940000000001
20220816,3277.8847,2731.3932,546.4915000000001
20220817,3292.526,2777.9096,514.6163999999999
20220818,3277.5438,2775.8209,501.72289999999975
20220819,3258.0784,2734.2181,523.8602999999998
20220822,3277.7943,2779.0155,498.77880000000005
20220823,3276.2234,2780.3064,495.9169999999999
20220824,3215.2033,2679.0479,536.1554000000001
20220825,3246.2481,2667.3009,578.9471999999996
20220826,3236.2226,2640.291,595.9315999999999
20220829,3240.7275,2630.5054,610.2221
20220830,3227.2203,2612.1417,615.0785999999998
20220831,3202.1378,2570.4149,631.7228999999998
20220901,3184.9797,2533.8543,651.1253999999999
20220902,3186.4781,2533.0231,653.4549999999999
20220905,3199.9118,2538.2039,661.7078999999999
20220906,3243.4466,2540.6353,702.8113000000003
20220907,3246.2943,2570.8014,675.4929000000002
20220908,3235.5862,2523.006,712.5802000000003
20220909,3262.0542,2548.2159,713.8382999999999
20220913,3263.7972,2550.6256,713.1716000000001
20220914,3237.5419,2503.8245,733.7174
20220915,3199.9187,2424.1924,775.7263000000003
20220916,3126.3977,2367.3977,759.0
20220919,3115.6019,2350.3762,765.2257
20220920,3122.4058,2366.904,755.5018
20220921,3117.1774,2331.5164,785.6610000000001
20220922,3108.9096,2319.4192,789.4904000000001
20220923,3088.3695,2303.9052,784.4642999999996
20220926,3051.226,2323.0521,728.1739000000002
20220927,3093.8618,2374.7374,719.1244000000002
20220928,3045.0668,2313.7696,731.2972
20220929,3041.2046,2332.995,708.2096000000001
20220930,3024.3905,2288.9688,735.4216999999999
20221010,2974.1454,2236.2448,737.9005999999999
20221011,2979.7926,2261.8917,717.9009000000001
20221012,3025.5055,2343.3004,682.2051000000001
20221013,3016.3561,2350.6864,665.6696999999999
20221014,3071.9868,2434.2185,637.7683000000002
20221017,3084.9423,2435.0228,649.9195
20221018,3080.9574,2446.9279,634.0294999999996
20221019,3044.3777,2425.9573,618.4204
20221020,3035.0504,2401.7162,633.3342000000002
20221021,3038.9291,2395.1573,643.7718
20221024,2977.5554,2336.8385,640.7169000000004
20221025,2976.283,2314.5509,661.7320999999997
20221026,2999.5036,2372.8758,626.6278000000002
20221027,2982.9029,2337.2531,645.6498000000001
20221028,2915.9257,2250.5104,665.4152999999997
20221031,2893.4829,2265.0784,628.4045000000001
20221101,2969.1995,2337.6529,631.5466000000001
20221102,3003.3699,2375.8618,627.5081
20221103,2997.8057,2376.0609,621.7447999999999
20221104,3070.7964,2451.2232,619.5732000000003
20221107,3077.817,2454.6935,623.1235000000001
20221108,3064.4928,2432.4032,632.0895999999998
20221109,3048.1676,2399.3362,648.8314
20221110,3036.1318,2357.1256,679.0062000000003
20221111,3087.2926,2405.3181,681.9745000000003
20221114,3083.4013,2375.2073,708.194
20221115,3134.0778,2431.7333,702.3445000000002
20221116,3119.9804,2402.905,717.0753999999997
20221117,3115.4347,2385.8608,729.5738999999999
20221118,3097.2432,2389.76,707.4831999999997
20221121,3085.0444,2387.2955,697.7489
20221122,3088.9426,2343.5541,745.3885
20221123,3096.9073,2340.3369,756.5704000000001
20221124,3089.3096,2335.5245,753.7851
20221125,3101.6932,2309.3603,792.3329000000003
20221128,3078.5485,2298.8014,779.7471
20221129,3149.7478,2339.7928,809.9549999999999
20221130,3151.3353,2345.3128,806.0225
20221201,3165.4711,2381.1833,784.2878000000001
20221202,3156.1442,2383.3217,772.8225000000002
20221205,3211.8144,2377.1075,834.7069000000001
20221206,3212.5334,2393.2805,819.2529
20221207,3199.6194,2414.0435,785.5758999999998
20221208,3197.3499,2411.8115,785.5384000000004
20221209,3206.9502,2420.6291,786.3211000000001
20221212,3179.0417,2401.5225,777.5192000000002
20221213,3176.3255,2376.2046,800.1208999999999
20221214,3176.5253,2368.0786,808.4467
20221215,3168.6478,2399.1235,769.5243
20221216,3167.8576,2373.7235,794.1340999999998
20221219,3107.115,2346.6967,760.4182999999998
20221220,3073.7659,2310.7985,762.9674
20221221,3068.4105,2303.7031,764.7073999999998
20221222,3054.4313,2295.3197,759.1116000000002
20221223,3045.8664,2286.1884,759.6779999999999
20221226,3065.5626,2331.4102,734.1524000000004
20221227,3095.5678,2359.4996,736.0681999999997
20221228,3087.3997,2338.2576,749.1421
20221229,3073.7016,2349.3827,724.3188999999998
20221230,3089.2579,2346.767,742.4909000000002
20230103,3116.5119,2356.4239,760.0880000000002
20230104,3123.5164,2335.1221,788.3942999999999
20230105,3155.2162,2399.4583,755.7579000000001
20230106,3157.6365,2422.1413,735.4952000000003
20230109,3176.0845,2440.366,735.7185
20230110,3169.5072,2474.0052,695.502
20230111,3161.8376,2445.9713,715.8662999999997
20230112,3163.4509,2458.4938,704.9570999999996
20230113,3195.3059,2493.1261,702.1797999999999
20230116,3227.5916,2539.5215,688.0701000000004
20230117,3224.2448,2545.5548,678.69
20230118,3224.406,2543.8965,680.5095000000001
20230119,3240.2794,2571.4374,668.8420000000001
20230120,3264.8138,2585.9628,678.8510000000001
20230130,3269.318,2613.8853,655.4327000000003
20230131,3255.6692,2580.8394,674.8298
20230201,3284.9213,2613.6891,671.2321999999999
20230202,3285.6705,2602.3165,683.3540000000003
20230203,3263.4059,2580.1109,683.2950000000001
20230206,3238.6978,2544.0914,694.6064000000001
20230207,3248.094,2537.9691,710.1249000000003
20230208,3232.1063,2525.8766,706.2296999999999
20230209,3270.3826,2569.7332,700.6493999999998
20230210,3260.6734,2545.1555,715.5179000000003
20230213,3284.1599,2573.1806,710.9793
20230214,3293.2825,2565.1548,728.1277
20230215,3280.4919,2547.1974,733.2945
20230216,3249.0295,2512.499,736.5305000000003
20230217,3224.0243,2449.3507,774.6736000000001
20230220,3290.3383,2480.7942,809.5441000000001
20230221,3306.5236,2469.8069,836.7167
20230222,3291.1477,2451.8977,839.25
20230223,3287.477,2457.4825,829.9944999999998
20230224,3267.1597,2428.9355,838.2242000000001
20230227,3258.0344,2409.7944,848.2399999999998
20230228,3279.6053,2429.0274,850.5779000000002
20230301,3312.3478,2443.9456,868.4022
20230302,3310.6536,2418.5978,892.0558000000001
20230303,3328.3927,2422.4366,905.9560999999999
20230306,3322.0259,2431.5556,890.4703
20230307,3285.0988,2383.7311,901.3677000000002
20230308,3283.2479,2377.5842,905.6637000000001
20230309,3276.0937,2372.6799,903.4137999999998
20230310,3230.0766,2370.3585,859.7181
20230313,3268.6955,2357.0683,911.6271999999999
20230314,3245.3123,2343.1099,902.2024000000001
20230315,3263.3148,2337.4635,925.8513000000003
20230316,3226.8912,2302.0494,924.8418000000001
20230317,3250.546,2293.6705,956.8754999999996
20230320,3234.9103,2291.918,942.9922999999999
20230321,3255.6505,2337.2571,918.3934000000004
20230322,3265.7475,2341.9225,923.8249999999998
20230323,3286.6491,2361.4086,925.2404999999999
20230324,3265.6537,2370.3796,895.2740999999996
20230327,3251.3971,2398.0155,853.3816000000002
20230328,3245.376,2369.1724,876.2036000000003
20230329,3240.0568,2371.1905,868.8662999999997
20230330,3261.2485,2383.0375,878.2110000000002
20230331,3272.8602,2399.5025,873.3577
20230403,3296.396,2440.2072,856.1888000000004
20230404,3312.5578,2421.6548,890.9030000000002
20230406,3312.628,2426.5673,886.0607
20230407,3327.6457,2446.9454,880.7003
20230410,3315.3578,2443.5213,871.8365000000003
20230411,3313.5705,2439.3958,874.1747
20230412,3327.1816,2429.2934,897.8881999999999
20230413,3318.3638,2405.7605,912.6033000000002
20230414,3338.1525,2428.0904,910.0621000000001
20230417,3385.6095,2434.4417,951.1678000000002
20230418,3393.3312,2431.0996,962.2316000000001
20230419,3370.1283,2415.7604,954.3678999999997
20230420,3367.031,2386.6739,980.3571000000002
20230421,3301.2575,2341.1909,960.0666000000001
20230424,3275.413,2301.2384,974.1745999999998
20230425,3264.8717,2259.1931,1005.6786000000002
20230426,3264.1006,2294.0569,970.0437000000002
20230427,3285.8844,2307.2706,978.6138000000001
20230428,3323.2746,2324.7152,998.5594000000001
20230504,3350.4587,2297.6699,1052.7888000000003
20230505,3334.5028,2267.6319,1066.8709000000003
20230508,3395.0036,2273.4005,1121.6030999999998
20230509,3357.6707,2245.8233,1111.8474
20230510,3319.1506,2262.2174,1056.9332
20230511,3309.5512,2276.5712,1032.98
20230512,3272.3619,2252.38,1019.9818999999998
20230515,3310.7367,2299.9303,1010.8063999999999
20230516,3290.9874,2294.1919,996.7955000000002
20230517,3284.232,2293.6444,990.5875999999998
20230518,3297.3199,2277.9739,1019.346
20230519,3283.5417,2278.585,1004.9567000000002
20230522,3296.4696,2280.1507,1016.3188999999998
20230523,3246.238,2253.3306,992.9074
20230524,3204.7494,2245.2566,959.4928
20230525,3201.2605,2244.1843,957.0762
20230526,3212.5038,2229.2677,983.2361000000001
20230529,3221.4484,2203.842,1017.6064000000001
20230530,3224.2133,2218.6032,1005.6100999999999
20230531,3204.5644,2193.4082,1011.1562000000004
20230601,3204.6345,2206.4263,998.2082
20230602,3230.0686,2233.2748,996.7937999999999
20230605,3232.441,2202.1357,1030.3053
20230606,3195.3404,2164.8106,1030.5298000000003
20230607,3197.7587,2129.8978,1067.8608999999997
20230608,3213.5855,2123.961,1089.6245000000004
20230609,3231.4055,2143.0092,1088.3962999999999
20230612,3228.8336,2152.4223,1076.4112999999998
20230613,3233.6734,2166.9623,1066.7111
20230614,3228.9887,2163.3402,1065.6484999999998
20230615,3252.9751,2237.7396,1015.2355000000002
20230616,3273.3341,2270.0645,1003.2696000000001
20230619,3255.8057,2265.1846,990.6210999999998
20230620,3240.3648,2271.419,968.9458
20230621,3197.9011,2211.8363,986.0648000000001
20230626,3150.6189,2186.2528,964.3660999999997
20230627,3189.4427,2191.8277,997.6150000000002
20230628,3189.3758,2182.0951,1007.2806999999998
20230629,3182.3812,2180.0625,1002.3186999999998
20230630,3202.0623,2215.0012,987.0610999999999
20230703,3243.975,2228.2109,1015.7640999999999
20230704,3245.3492,2232.7501,1012.5990999999999
20230705,3222.9469,2212.4152,1010.5317
20230706,3205.5748,2192.1867,1013.3880999999997
20230707,3196.6092,2169.2084,1027.4008
20230710,3203.6958,2198.8648,1004.8310000000001
20230711,3221.3666,2216.7788,1004.5877999999998
20230712,3196.1337,2196.8515,999.2821999999996
20230713,3236.48,2237.515,998.9650000000001
20230714,3237.7012,2224.0964,1013.6048000000001
20230717,3209.6298,2207.4445,1002.1853000000001
20230718,3197.8201,2200.6187,997.2013999999999
20230719,3198.8358,2177.2466,1021.5891999999999
20230720,3169.522,2155.6474,1013.8746000000001
20230721,3167.7452,2163.1174,1004.6277999999998
20230724,3164.1608,2146.9292,1017.2316000000001
20230725,3231.5213,2192.8972,1038.6241
20230726,3223.0279,2191.1693,1031.8586
20230727,3216.6709,2184.0965,1032.5744
20230728,3275.9257,2219.5376,1056.3880999999997
20230731,3291.0398,2236.6732,1054.3665999999998
20230801,3290.9493,2223.7958,1067.1535000000003
20230802,3261.6903,2218.5654,1043.1249000000003
20230803,3280.4626,2241.9832,1038.4793999999997
20230804,3288.0842,2263.3732,1024.7109999999998
20230807,3268.8311,2240.7749,1028.0562
20230808,3260.6196,2228.9091,1031.7105000000001
20230809,3244.4867,2228.731,1015.7556999999997
20230810,3254.5597,2239.3064,1015.2532999999999
20230811,3189.248,2187.0362,1002.2118
20230814,3178.4272,2164.6928,1013.7344000000003
20230815,3176.1758,2148.6738,1027.502
20230816,3150.1277,2132.9695,1017.1581999999999
20230817,3163.7393,2147.0612,1016.6781000000001
20230818,3131.953,2118.9245,1013.0284999999999
20230821,3092.9777,2084.9693,1008.0083999999997
20230822,3120.3338,2086.9407,1033.3930999999998
20230823,3078.4021,2038.9756,1039.4264999999998
20230824,3082.2439,2064.5734,1017.6704999999997
20230825,3064.0747,2040.3988,1023.6759000000002
20230828,3098.6363,2060.0436,1038.5927000000001
20230829,3135.8867,2118.1941,1017.6925999999999
20230830,3137.1375,2117.1255,1020.0119999999997
20230831,3119.8764,2102.575,1017.3014000000003
20230901,3133.2467,2100.2576,1032.9891000000002
20230904,3177.0603,2118.0337,1059.0266000000001
20230905,3154.3693,2111.327,1043.0422999999996
20230906,3158.0769,2101.3978,1056.6790999999998
20230907,3122.3523,2056.98,1065.3723
20230908,3116.7191,2049.765,1066.9541
20230911,3142.779,2063.1889,1079.5901
20230912,3137.0593,2051.0388,1086.0205
20230913,3123.0669,2027.7293,1095.3375999999998
20230914,3126.5511,2011.8831,1114.6680000000001
20230915,3117.7434,2002.7279,1115.0154999999997
20230918,3125.9319,2020.4668,1105.4651000000001
20230919,3124.9567,2002.6646,1122.2921000000001
20230920,3108.5679,1987.296,1121.2719
20230921,3084.701,1967.6072,1117.0938
20230922,3132.4316,2013.3442,1119.0874
20230925,3115.6071,2005.2552,1110.3519000000001
20230926,3102.2726,1989.828,1112.4445999999998
20230927,3107.3156,2006.2235,1101.0920999999998
20230928,3110.4753,2003.908,1106.5673000000002
20231009,3096.9224,1998.6074,1098.3149999999998
20231010,3075.2361,1987.9379,1087.2982000000002
20231011,3078.9556,2003.9016,1075.0539999999999
20231012,3107.9007,2019.1024,1088.7983000000002
20231013,3088.0991,1996.6013,1091.4977999999999
20231016,3073.813,1956.7227,1117.0903
20231017,3083.4964,1961.8859,1121.6105
20231018,3058.7098,1938.4351,1120.2747000000002
20231019,3005.3934,1913.7019,1091.6915
20231020,2983.0585,1896.9455,1086.113
20231023,2939.2913,1864.9086,1074.3826999999999
20231024,2962.2437,1880.8143,1081.4294
20231025,2974.1135,1863.7961,1110.3174
20231026,2988.2992,1875.8575,1112.4416999999999
20231027,3017.7842,1929.9086,1087.8756
20231030,3021.5534,1977.6856,1043.8677999999998
20231031,3018.7706,1968.2265,1050.5440999999998
20231101,3023.0765,1959.1272,1063.9493000000002
20231102,3009.4058,1939.7046,1069.7012
20231103,3030.7977,1968.2127,1062.585
20231106,3058.4105,2032.3353,1026.0752
20231107,3057.2697,2022.7657,1034.504
20231108,3052.3726,2023.1297,1029.2429000000002
20231109,3053.2792,2018.3848,1034.8944
20231110,3038.9699,2005.2352,1033.7347
20231113,3046.5329,2009.2144,1037.3185
20231114,3056.0703,2004.8127,1051.2576
20231115,3072.8348,2015.3643,1057.4705000000001
20231116,3050.9257,1978.1182,1072.8075
20231117,3054.3655,1986.5259,1067.8395999999998
20231120,3068.3191,1992.9701,1075.3490000000002
20231121,3067.9328,1984.271,1083.6618
20231122,3043.611,1950.0079,1093.6030999999998
20231123,3061.8562,1961.3513,1100.5049000000001
20231124,3040.9717,1937.9399,1103.0318
20231127,3031.7002,1926.201,1105.4992000000002
20231128,3038.5545,1938.4232,1100.1313000000002
20231129,3021.6874,1917.9031,1103.7842999999998
20231130,3029.6727,1922.5913,1107.0814
20231201,3031.6358,1926.2836,1105.3522
20231204,3022.9138,1908.9168,1113.9969999999998
20231205,2972.2959,1871.0962,1101.1997000000001
20231206,2968.9334,1881.9416,1086.9917999999998
20231207,2966.2061,1877.2115,1088.9946
20231208,2969.5594,1892.1781,1077.3813
20231211,2991.4385,1915.7366,1075.7019000000003
20231212,3003.4378,1903.8712,1099.5666
20231213,2968.7606,1872.3413,1096.4193
20231214,2958.9856,1860.5132,1098.4723999999999
20231215,2942.5568,1848.5008,1094.0559999999998
20231218,2930.8036,1819.9955,1110.8081000000002
20231219,2932.3908,1827.6723,1104.7185000000002
20231220,2902.1096,1802.8812,1099.2283999999997
20231221,2918.7149,1832.6157,1086.0991999999999
20231222,2914.7752,1825.8423,1088.9329
20231225,2918.8126,1831.5687,1087.2439000000002
20231226,2898.8787,1808.4998,1090.3789000000002
20231227,2914.6138,1809.832,1104.7818
20231228,2954.7035,1879.4965,1075.207
20231229,2974.9348,1891.3665,1083.5683
20240102,2962.2762,1855.9217,1106.3544999999997
20240103,2967.2472,1834.7319,1132.5152999999998
20240104,2954.3486,1801.7607,1152.5878999999998
20240105,2929.1833,1775.5767,1153.6066
20240108,2887.5379,1744.4114,1143.1264999999999
20240109,2893.2513,1750.7751,1142.4761999999998
20240110,2877.7023,1743.1977,1134.5046
20240111,2886.6502,1777.2723,1109.3779
20240112,2881.9769,1761.1599,1120.817
20240115,2886.2908,1745.6087,1140.6821000000002
20240116,2893.9886,1752.23,1141.7586000000001
20240117,2833.6152,1699.6196,1133.9956000000002
20240118,2845.7839,1732.3577,1113.4261999999999
20240119,2832.2793,1715.4361,1116.8432000000003
20240122,2756.3399,1666.8795,1089.4604
20240123,2770.9763,1687.6136,1083.3627
20240124,2820.7719,1696.1879,1124.5840000000003
20240125,2906.1087,1720.7833,1185.3254000000002
20240126,2910.2227,1682.4777,1227.745
20240129,2883.356,1623.8123,1259.5437000000002
20240130,2830.5266,1583.7707,1246.7559
20240131,2788.5482,1573.3719,1215.1763
20240201,2770.7403,1589.0373,1181.703
20240202,2730.152,1550.3739,1179.7781
20240205,2702.185,1562.6096,1139.5754
20240206,2789.486,1667.4452,1122.0407999999998
20240207,2829.6956,1707.0199,1122.6757
20240208,2865.9032,1726.8587,1139.0445000000002
20240219,2910.544,1746.4222,1164.1218
20240220,2922.7302,1746.1764,1176.5538
20240221,2950.9556,1752.4784,1198.4771999999998
20240222,2988.3578,1757.8694,1230.4884000000002
20240223,3004.881,1758.1927,1246.6882999999998
20240226,2977.0221,1751.7029,1225.3192000000001
20240227,3015.4807,1793.9788,1221.5019
20240228,2957.8524,1748.9697,1208.8827
20240229,3015.1712,1807.0344,1208.1368000000002
20240301,3027.0204,1824.0345,1202.9859
20240304,3039.3055,1834.8331,1204.4723999999999
20240305,3047.7931,1833.6608,1214.1322999999998
20240306,3039.9309,1832.5804,1207.3504999999998
20240307,3027.4013,1789.9361,1237.4652
20240308,3046.0192,1807.294,1238.7252
20240311,3068.4554,1890.4099,1178.0454999999997
20240312,3055.935,1906.0366,1149.8984
20240313,3043.8346,1895.1475,1148.6871
20240314,3038.2339,1883.0206,1155.2133000000001
20240315,3054.6359,1884.0881,1170.5478000000003
20240318,3084.9262,1926.3963,1158.5298999999998
20240319,3062.7558,1906.9385,1155.8173
20240320,3079.6859,1909.2454,1170.4405
20240321,3077.113,1897.0943,1180.0186999999999
20240322,3048.0336,1869.1747,1178.8589000000002
20240325,3026.3055,1833.4412,1192.8643
20240326,3031.4809,1841.5352,1189.9457
20240327,2993.1388,1789.8191,1203.3197000000002
20240328,3010.6636,1806.8968,1203.7667999999999
20240329,3041.1669,1818.2032,1222.9637000000002
20240401,3077.3786,1872.1179,1205.2607
20240402,3074.9586,1860.4936,1214.465
20240403,3069.2959,1840.412,1228.8839
20240408,3047.0526,1807.0481,1240.0045
20240409,3048.5369,1827.5788,1220.9581
20240410,3027.3349,1789.9413,1237.3935999999999
20240411,3034.2464,1782.0853,1252.1611
20240412,3019.4735,1762.8771,1256.5964000000001
20240415,3057.3776,1795.5179,1261.8596999999997
20240416,3007.0681,1760.2004,1246.8677
20240417,3071.3806,1797.3113,1274.0692999999999
20240418,3074.2246,1787.4886,1286.736
20240419,3065.261,1756.0006,1309.2604
20240422,3044.5952,1750.4634,1294.1318
20240423,3021.9775,1753.1612,1268.8163
20240424,3044.8223,1765.4103,1279.4119999999998
20240425,3052.9,1764.7274,1288.1726
20240426,3088.6357,1823.7415,1264.8941999999997
20240429,3113.0432,1887.5712,1225.472
20240430,3104.8245,1858.3934,1246.4311000000002
20240506,3140.7204,1895.2075,1245.5129000000002
20240507,3147.738,1892.5393,1255.1987
20240508,3128.4798,1865.1079,1263.3719
20240509,3154.3201,1900.0092,1254.3109
20240510,3154.5472,1878.1652,1276.382
20240513,3148.0207,1860.3664,1287.6543
20240514,3145.7743,1855.5976,1290.1767
20240515,3119.9021,1838.8872,1281.0149
20240516,3122.401,1844.2111,1278.1898999999999
20240517,3154.0263,1864.9391,1289.0872
20240520,3171.1451,1875.9276,1295.2175000000002
20240521,3157.9657,1861.4815,1296.4842
20240522,3158.5399,1877.9267,1280.6132000000002
20240523,3116.387,1852.067,1264.3200000000002
20240524,3088.8705,1818.5616,1270.3089
20240527,3124.0427,1830.9578,1293.0849
20240528,3109.5721,1806.2546,1303.3174999999999
20240529,3111.0176,1811.0683,1299.9493000000002
20240530,3091.6778,1813.1545,1278.5232999999998
20240531,3086.8134,1805.1089,1281.7045
20240603,3078.4887,1819.4552,1259.0334999999998
20240604,3091.1992,1843.5924,1247.6068
20240605,3065.4034,1833.5495,1231.8539
20240606,3048.7939,1820.4485,1228.3454000000002
20240607,3051.2787,1781.07,1270.2087
20240611,3028.0451,1787.3016,1240.7434999999998
20240612,3037.4675,1779.4182,1258.0493000000001
20240613,3028.9187,1777.7911,1251.1276000000003
20240614,3032.6333,1791.362,1241.2712999999999
20240617,3015.8907,1806.193,1209.6977
20240618,3030.2464,1811.3649,1218.8815
20240619,3018.0491,1788.4956,1229.5535000000002
20240620,3005.4369,1762.7008,1242.7361
20240621,2998.1377,1755.8765,1242.2612000000001
20240624,2963.0989,1731.5147,1231.5842
20240625,2949.9963,1700.0249,1249.9714
20240626,2972.5251,1730.6417,1241.8834
20240627,2945.8524,1703.2009,1242.6515000000002
20240628,2967.4028,1683.43,1283.9727999999998
20240701,2994.7303,1682.6918,1312.0385
20240702,2997.0111,1665.0352,1331.9759000000001
20240703,2982.3756,1660.1242,1322.2513999999999
20240704,2957.567,1647.2199,1310.3471
20240705,2949.9333,1655.594,1294.3393
20240708,2922.4498,1628.7584,1293.6914
20240709,2959.3724,1652.1171,1307.2553000000003
20240710,2939.3636,1651.1097,1288.2539000000002
20240711,2970.3874,1685.1176,1285.2698
20240712,2971.295,1683.6285,1287.6665
20240715,2974.0107,1673.0072,1301.0034999999998
20240716,2976.3043,1696.3359,1279.9683999999997
20240717,2962.8549,1696.4508,1266.4040999999997
20240718,2977.1334,1717.7091,1259.4243000000001
20240719,2982.3086,1725.4874,1256.8211999999999
20240722,2964.2155,1723.9141,1240.3013999999998
20240723,2915.3685,1671.4432,1243.9253
20240724,2901.9518,1650.9078,1251.0439999999999
20240725,2886.7416,1644.4537,1242.2878999999998
20240726,2890.8973,1659.5336,1231.3637
20240729,2891.8453,1635.6748,1256.1705
20240730,2879.2996,1630.951,1248.3485999999998
20240731,2938.7493,1688.1419,1250.6073999999999
20240801,2932.3871,1665.9729,1266.4142
20240802,2905.3375,1638.3043,1267.0332
20240805,2860.6978,1607.2884,1253.4094
20240806,2867.2837,1627.3554,1239.9283
20240807,2869.8338,1620.3315,1249.5022999999999
20240808,2869.9014,1611.5085,1258.3929000000003
20240809,2862.1941,1595.6419,1266.5522
20240812,2858.2046,1592.3944,1265.8102000000001
20240813,2867.946,1607.1855,1260.7604999999999
20240814,2850.6539,1584.328,1266.3258999999998
20240815,2877.3579,1592.7101,1284.6478
20240816,2879.4298,1591.461,1287.9687999999999
20240819,2893.6738,1589.2872,1304.3866
20240820,2866.661,1567.9688,1298.6922
20240821,2856.5839,1558.5116,1298.0723
20240822,2848.7718,1546.6314,1302.1404
20240823,2854.3675,1546.903,1307.4644999999998
20240826,2855.5203,1545.3094,1310.2109
20240827,2848.7312,1530.7442,1317.987
20240828,2837.4293,1531.4502,1305.9790999999998
20240829,2823.106,1541.3995,1281.7065000000002
20240830,2842.2142,1580.4595,1261.7547
20240902,2811.035,1536.9499,1274.0850999999998
20240903,2802.9787,1556.3207,1246.6580000000001
20240904,2784.2783,1554.6395,1229.6388
20240905,2788.3141,1564.723,1223.5911
20240906,2765.8066,1538.072,1227.7346
20240909,2736.4876,1539.0381,1197.4495
20240910,2744.1921,1539.9802,1204.2119000000002
20240911,2721.7952,1558.3275,1163.4677
20240912,2717.1231,1551.8137,1165.3093999999999
20240913,2704.0896,1535.1684,1168.9211999999998
20240918,2717.2813,1533.4726,1183.8087
20240919,2736.0222,1546.4738,1189.5484
20240920,2736.8139,1536.5991,1200.2148000000002
20240923,2748.9177,1530.5062,1218.4115
20240924,2863.1255,1615.3215,1247.804
20240925,2896.3057,1641.5416,1254.7640999999999
20240926,3000.9526,1714.1435,1286.8091000000002
20240927,3087.5286,1885.4888,1202.0398
20240930,3336.4974,2175.0865,1161.4109000000003
20241008,3489.7751,2550.2764,939.4986999999996
20241009,3258.8578,2280.0963,978.7615000000001
20241010,3301.9259,2212.9087,1089.0172000000002
20241011,3217.7377,2100.8707,1116.8670000000002
20241014,3284.3225,2155.403,1128.9195000000004
20241015,3201.2919,2085.9863,1115.3056000000001
20241016,3202.948,2039.9498,1162.9981999999998
20241017,3169.3843,2033.4845,1135.8998000000001
20241018,3261.5633,2195.1007,1066.4625999999998
20241021,3268.11,2210.3354,1057.7746000000002
20241022,3285.8669,2216.9898,1068.8771000000002
20241023,3302.8028,2205.3024,1097.5004
20241024,3280.2625,2175.0952,1105.1672999999996
20241025,3299.7003,2238.897,1060.8033
20241028,3322.1975,2229.118,1093.0795000000003
20241029,3286.407,2177.3058,1109.1012
20241030,3266.2378,2151.5146,1114.7232
20241031,3279.8244,2164.4619,1115.3625000000002
20241101,3272.0142,2123.7383,1148.2759
20241104,3310.2072,2185.9842,1124.223
20241105,3386.9869,2289.8405,1097.1464
20241106,3383.8062,2265.8324,1117.9738000000002
20241107,3470.6609,2350.7599,1119.9009999999998
20241108,3452.2971,2321.5867,1130.7104
20241111,3470.0657,2392.4433,1077.6224000000002
20241112,3421.9701,2390.8035,1031.1666
20241113,3439.2778,2417.2522,1022.0255999999999
20241114,3379.8389,2334.9643,1044.8746
20241115,3330.7263,2243.62,1087.1063
20241118,3323.8486,2190.9503,1132.8982999999998
20241119,3346.0098,2256.6075,1089.4022999999997
20241120,3367.9893,2267.8548,1100.1345000000001
20241121,3370.4039,2265.8658,1104.5380999999998
20241122,3267.1916,2175.5713,1091.6203
20241125,3263.7597,2175.1837,1088.576
20241126,3259.7572,2150.0968,1109.6604000000002
20241127,3309.7789,2208.7805,1100.9984
20241128,3295.6983,2169.8027,1125.8955999999998
20241129,3326.4557,2224.0026,1102.4531000000002
20241202,3363.9823,2255.4979,1108.4844000000003
20241203,3378.8063,2245.4986,1133.3077000000003
20241204,3364.6498,2213.4056,1151.2442
20241205,3368.8553,2221.4566,1147.3987000000002
20241206,3404.0764,2267.0641,1137.0122999999999
20241209,3402.5343,2248.6273,1153.9069999999997
20241210,3422.6607,2264.051,1158.6097
20241211,3432.4902,2261.5823,1170.9079000000002
20241212,3461.4998,2292.1451,1169.3546999999999
20241213,3391.8782,2235.2586,1156.6196
20241216,3386.3312,2201.5324,1184.7988
20241217,3361.485,2201.181,1160.304
20241218,3382.2081,2202.1373,1180.0708
20241219,3370.0331,2213.5429,1156.4902000000002
20241220,3368.0693,2209.6616,1158.4077000000002
20241223,3351.2571,2187.9448,1163.3122999999996
20241224,3393.5281,2213.548,1179.9801000000002
20241225,3393.3501,2201.296,1192.0541000000003
20241226,3398.0765,2209.8464,1188.2301000000002
20241227,3400.142,2204.8965,1195.2455
