code,trade_date,close
510300.SH,20210316,5.073
510300.SH,20210315,5.04
510300.SH,20210312,5.142
510300.SH,20210311,5.129
510300.SH,20210310,5.0
510300.SH,20210309,4.979
510300.SH,20210308,5.08
510300.SH,20210305,5.266
510300.SH,20210304,5.287
510300.SH,20210303,5.454
510300.SH,20210302,5.349
510300.SH,20210301,5.418
510300.SH,20210226,5.329
510300.SH,20210225,5.478
510300.SH,20210224,5.427
510300.SH,20210223,5.574
510300.SH,20210222,5.589
510300.SH,20210219,5.796
510300.SH,20210218,5.764
510300.SH,20210210,5.807
510300.SH,20210209,5.692
510300.SH,20210208,5.554
510300.SH,20210205,5.482
510300.SH,20210204,5.474
510300.SH,20210203,5.485
510300.SH,20210202,5.491
510300.SH,20210201,5.411
510300.SH,20210129,5.348
510300.SH,20210128,5.385
510300.SH,20210127,5.521
510300.SH,20210126,5.511
510300.SH,20210125,5.631
510300.SH,20210122,5.565
510300.SH,20210121,5.562
510300.SH,20210120,5.468
510300.SH,20210119,5.438
510300.SH,20210118,5.513
510300.SH,20210115,5.526
510300.SH,20210114,5.543
510300.SH,20210113,5.646
510300.SH,20210112,5.668
510300.SH,20210111,5.508
510300.SH,20210108,5.571
510300.SH,20210107,5.599
510300.SH,20210106,5.482
510300.SH,20210105,5.433
510300.SH,20210104,5.334
510300.SH,20201231,5.287
510300.SH,20201230,5.178
510300.SH,20201229,5.114
510300.SH,20201228,5.13
510300.SH,20201225,5.116
510300.SH,20201224,5.074
510300.SH,20201223,5.074
510300.SH,20201222,5.033
510300.SH,20201221,5.11
510300.SH,20201218,5.065
510300.SH,20201217,5.094
510300.SH,20201216,5.023
510300.SH,20201215,5.013
510300.SH,20201214,4.998
510300.SH,20201211,4.954
510300.SH,20201210,5.01
510300.SH,20201209,5.02
510300.SH,20201208,5.08
510300.SH,20201207,5.096
510300.SH,20201204,5.14
510300.SH,20201203,5.129
510300.SH,20201202,5.131
510300.SH,20201201,5.142
510300.SH,20201130,5.031
510300.SH,20201127,5.056
510300.SH,20201126,4.985
510300.SH,20201125,4.978
510300.SH,20201124,5.04
510300.SH,20201123,5.072
510300.SH,20201120,5.014
510300.SH,20201119,4.999
510300.SH,20201118,4.957
510300.SH,20201117,4.964
510300.SH,20201116,4.973
510300.SH,20201113,4.92
510300.SH,20201112,4.971
510300.SH,20201111,4.974
510300.SH,20201110,5.021
510300.SH,20201109,5.048
510300.SH,20201106,4.951
510300.SH,20201105,4.949
510300.SH,20201104,4.873
510300.SH,20201103,4.836
510300.SH,20201102,4.785
510300.SH,20201030,4.757
510300.SH,20201029,4.848
510300.SH,20201028,4.804
510300.SH,20201027,4.764
510300.SH,20201026,4.75
510300.SH,20201023,4.786
510300.SH,20201022,4.842
510300.SH,20201021,4.858
510300.SH,20201020,4.852
510300.SH,20201019,4.822
510300.SH,20201016,4.853
510300.SH,20201015,4.867
510300.SH,20201014,4.879
510300.SH,20201013,4.903
510300.SH,20201012,4.887
510300.SH,20201009,4.739
510300.SH,20200930,4.646
510300.SH,20200929,4.66
510300.SH,20200928,4.649
510300.SH,20200925,4.639
510300.SH,20200924,4.636
510300.SH,20200923,4.713
510300.SH,20200922,4.699
510300.SH,20200921,4.756
510300.SH,20200918,4.811
510300.SH,20200917,4.69
510300.SH,20200916,4.719
510300.SH,20200915,4.747
510300.SH,20200914,4.712
510300.SH,20200911,4.685
510300.SH,20200910,4.649
510300.SH,20200909,4.645
510300.SH,20200908,4.756
510300.SH,20200907,4.732
510300.SH,20200904,4.829
510300.SH,20200903,4.884
510300.SH,20200902,4.904
510300.SH,20200901,4.908
510300.SH,20200831,4.874
510300.SH,20200828,4.917
510300.SH,20200827,4.799
510300.SH,20200826,4.763
510300.SH,20200825,4.822
510300.SH,20200824,4.813
510300.SH,20200821,4.783
510300.SH,20200820,4.743
510300.SH,20200819,4.794
510300.SH,20200818,4.87
510300.SH,20200817,4.877
510300.SH,20200814,4.778
510300.SH,20200813,4.687
510300.SH,20200812,4.702
510300.SH,20200811,4.734
510300.SH,20200810,4.781
510300.SH,20200807,4.765
510300.SH,20200806,4.813
510300.SH,20200805,4.831
510300.SH,20200804,4.829
510300.SH,20200803,4.825
510300.SH,20200731,4.75
510300.SH,20200730,4.714
510300.SH,20200729,4.749
510300.SH,20200728,4.617
510300.SH,20200727,4.582
510300.SH,20200724,4.554
510300.SH,20200723,4.766
510300.SH,20200722,4.792
510300.SH,20200721,4.739
510300.SH,20200720,4.727
510300.SH,20200717,4.605
510300.SH,20200716,4.556
510300.SH,20200715,4.784
510300.SH,20200714,4.842
510300.SH,20200713,4.885
510300.SH,20200710,4.785
510300.SH,20200709,4.872
510300.SH,20200708,4.798
510300.SH,20200707,4.736
