trade_date,close
20230720,3823.6946
20230721,3821.91
20230724,3805.221
20230725,3915.1153
20230726,3907.0128
20230727,3902.3458
20230728,3992.7376
20230731,4014.6301
20230801,3998.001
20230802,3969.895
20230803,4004.9839
20230804,4020.5792
20230807,3990.1531
20230808,3979.7322
20230809,3967.5652
20230810,3975.7166
20230811,3884.2538
20230814,3855.9061
20230815,3846.5357
20230816,3818.3338
20230817,3831.1008
20230818,3784.0038
20230821,3729.555
20230822,3758.2271
20230823,3696.6339
20230824,3723.4293
20230825,3709.1517
20230828,3752.6194
20230829,3790.1067
20230830,3788.5097
20230831,3765.2678
20230901,3791.4912
20230904,3848.9517
20230905,3820.3174
20230906,3812.0283
20230907,3758.4748
20230908,3739.9927
20230911,3767.537
20230912,3760.6048
20230913,3736.6513
20230914,3733.5077
20230915,3708.7766
20230918,3727.711
20230919,3720.5021
20230920,3705.6898
20230921,3672.4448
20230922,3738.9327
20230925,3714.6037
20230926,3692.8928
20230927,3700.495
20230928,3689.5172
20231009,3684.7272
20231010,3657.1259
20231011,3667.5483
20231012,3702.3824
20231013,3663.4104
20231016,3626.5972
20231017,3639.4018
20231018,3610.5767
20231019,3533.5445
20231020,3510.5889
20231023,3474.2438
20231024,3487.1302
20231025,3504.4576
20231026,3514.1448
20231027,3562.3851
20231030,3583.7718
20231031,3572.5056
20231101,3571.0268
20231102,3554.1889
20231103,3584.1364
20231106,3632.6084
20231107,3619.7593
20231108,3611.0723
20231109,3612.8263
20231110,3586.4893
20231113,3579.4141
20231114,3582.0584
20231115,3607.2454
20231116,3572.3641
20231117,3568.0685
20231120,3576.3233
20231121,3581.0674
20231122,3544.4162
20231123,3561.5204
20231124,3538.0087
20231127,3511.9424
20231128,3518.5232
20231129,3488.3073
20231130,3496.2028
20231201,3482.8813
20231204,3460.138
20231205,3394.2571
20231206,3399.598
20231207,3391.2823
20231208,3399.4618
20231211,3419.4548
20231212,3426.803
20231213,3369.605
20231214,3351.9639
20231215,3341.5517
20231218,3329.3657
20231219,3334.0412
20231220,3297.5022
20231221,3330.8698
20231222,3337.2281
20231225,3347.4508
20231226,3324.7902
20231227,3336.3572
20231228,3414.5403
20231229,3431.1099
20240102,3386.3522
20240103,3378.2971
20240104,3347.0519
20240105,3329.1114
20240108,3286.0564
20240109,3292.4994
20240110,3277.129
20240111,3295.6717
20240112,3284.1667
20240115,3280.9195
20240116,3300.8762
20240117,3229.082
20240118,3274.7286
20240119,3269.7763
20240122,3218.9016
20240123,3231.9329
20240124,3277.1089
20240125,3342.9189
20240126,3333.8213
20240129,3303.9604
20240130,3245.0387
20240131,3215.3518
20240201,3217.7109
20240202,3179.6276
20240205,3200.4218
20240206,3311.6922
20240207,3343.6303
20240208,3364.9297
20240219,3403.8078
20240220,3410.8542
20240221,3456.8713
20240222,3486.6747
